level,name,year,substance,count,share
towns,West Haven,2019,opioid,24,0.96
towns,West Haven,2019,fentanyl,17,0.68
towns,West Haven,2019,heroin,9,0.36
towns,West Haven,2019,cocaine,14,0.56
towns,West Haven,2019,amphet,1,0.04
towns,West Haven,2020,all,21,NA
towns,West Haven,2020,opioid,19,0.905
towns,West Haven,2020,fentanyl,17,0.81
towns,West Haven,2020,heroin,4,0.19
towns,West Haven,2020,cocaine,9,0.429
towns,West Haven,2020,amphet,2,0.095
towns,Wethersfield,2012,all,0,NA
towns,Wethersfield,2012,opioid,0,NA
towns,Wethersfield,2012,fentanyl,0,NA
towns,Wethersfield,2012,heroin,0,NA
towns,Wethersfield,2012,cocaine,0,NA
towns,Wethersfield,2012,amphet,0,NA
towns,Wethersfield,2013,all,0,NA
towns,Wethersfield,2013,opioid,0,NA
towns,Wethersfield,2013,fentanyl,0,NA
towns,Wethersfield,2013,heroin,0,NA
towns,Wethersfield,2013,cocaine,0,NA
towns,Wethersfield,2013,amphet,0,NA
towns,Wethersfield,2014,all,0,NA
towns,Wethersfield,2014,opioid,0,NA
towns,Wethersfield,2014,fentanyl,0,NA
towns,Wethersfield,2014,heroin,0,NA
towns,Wethersfield,2014,cocaine,0,NA
towns,Wethersfield,2014,amphet,0,NA
towns,Wethersfield,2015,all,4,NA
towns,Wethersfield,2015,opioid,4,1
towns,Wethersfield,2015,fentanyl,2,0.5
towns,Wethersfield,2015,heroin,1,0.25
towns,Wethersfield,2015,cocaine,1,0.25
towns,Wethersfield,2015,amphet,0,0
towns,Wethersfield,2016,all,6,NA
towns,Wethersfield,2016,opioid,6,1
towns,Wethersfield,2016,fentanyl,4,0.667
towns,Wethersfield,2016,heroin,4,0.667
towns,Wethersfield,2016,cocaine,4,0.667
towns,Wethersfield,2016,amphet,0,0
towns,Wethersfield,2017,all,6,NA
towns,Wethersfield,2017,opioid,6,1
towns,Wethersfield,2017,fentanyl,4,0.667
towns,Wethersfield,2017,heroin,4,0.667
towns,Wethersfield,2017,cocaine,2,0.333
towns,Wethersfield,2017,amphet,0,0
towns,Wethersfield,2018,all,7,NA
towns,Wethersfield,2018,opioid,5,0.714
towns,Wethersfield,2018,fentanyl,5,0.714
towns,Wethersfield,2018,heroin,3,0.429
towns,Wethersfield,2018,cocaine,3,0.429
towns,Wethersfield,2018,amphet,3,0.429
towns,Wethersfield,2019,all,9,NA
towns,Wethersfield,2019,opioid,9,1
towns,Wethersfield,2019,fentanyl,9,1
towns,Wethersfield,2019,heroin,1,0.111
towns,Wethersfield,2019,cocaine,5,0.556
towns,Wethersfield,2019,amphet,2,0.222
towns,Wethersfield,2020,all,7,NA
towns,Wethersfield,2020,opioid,6,0.857
towns,Wethersfield,2020,fentanyl,5,0.714
towns,Wethersfield,2020,heroin,0,0
towns,Wethersfield,2020,cocaine,3,0.429
towns,Wethersfield,2020,amphet,0,0
towns,Windham,2012,all,0,NA
towns,Windham,2012,opioid,0,NA
towns,Windham,2012,fentanyl,0,NA
towns,Windham,2012,heroin,0,NA
towns,Windham,2012,cocaine,0,NA
towns,Windham,2012,amphet,0,NA
towns,Windham,2013,all,0,NA
towns,Windham,2013,opioid,0,NA
towns,Windham,2013,fentanyl,0,NA
towns,Windham,2013,heroin,0,NA
towns,Windham,2013,cocaine,0,NA
towns,Windham,2013,amphet,0,NA
towns,Windham,2014,all,0,NA
towns,Windham,2014,opioid,0,NA
towns,Windham,2014,fentanyl,0,NA
towns,Windham,2014,heroin,0,NA
towns,Windham,2014,cocaine,0,NA
towns,Windham,2014,amphet,0,NA
towns,Windham,2015,all,5,NA
towns,Windham,2015,opioid,5,1
towns,Windham,2015,fentanyl,2,0.4
towns,Windham,2015,heroin,5,1
towns,Windham,2015,cocaine,2,0.4
towns,Windham,2015,amphet,0,0
towns,Windham,2016,all,10,NA
towns,Windham,2016,opioid,10,1
towns,Windham,2016,fentanyl,4,0.4
towns,Windham,2016,heroin,8,0.8
towns,Windham,2016,cocaine,0,0
towns,Windham,2016,amphet,0,0
towns,Windham,2017,all,13,NA
towns,Windham,2017,opioid,13,1
towns,Windham,2017,fentanyl,7,0.538
towns,Windham,2017,heroin,8,0.615
towns,Windham,2017,cocaine,3,0.231
towns,Windham,2017,amphet,0,0
towns,Windham,2018,all,11,NA
towns,Windham,2018,opioid,10,0.909
towns,Windham,2018,fentanyl,8,0.727
towns,Windham,2018,heroin,0,0
towns,Windham,2018,cocaine,3,0.273
towns,Windham,2018,amphet,0,0
towns,Windham,2019,all,20,NA
towns,Windham,2019,opioid,18,0.9
towns,Windham,2019,fentanyl,16,0.8
towns,Windham,2019,heroin,3,0.15
towns,Windham,2019,cocaine,8,0.4
towns,Windham,2019,amphet,1,0.05
towns,Windham,2020,all,22,NA
towns,Windham,2020,opioid,21,0.955
towns,Windham,2020,fentanyl,19,0.864
towns,Windham,2020,heroin,0,0
towns,Windham,2020,cocaine,4,0.182
towns,Windham,2020,amphet,2,0.091
towns,Windsor,2012,all,0,NA
towns,Windsor,2012,opioid,0,NA
towns,Windsor,2012,fentanyl,0,NA
towns,Windsor,2012,heroin,0,NA
towns,Windsor,2012,cocaine,0,NA
towns,Windsor,2012,amphet,0,NA
towns,Windsor,2013,all,0,NA
towns,Windsor,2013,opioid,0,NA
towns,Windsor,2013,fentanyl,0,NA
towns,Windsor,2013,heroin,0,NA
towns,Windsor,2013,cocaine,0,NA
towns,Windsor,2013,amphet,0,NA
towns,Windsor,2014,all,0,NA
towns,Windsor,2014,opioid,0,NA
towns,Windsor,2014,fentanyl,0,NA
towns,Windsor,2014,heroin,0,NA
towns,Windsor,2014,cocaine,0,NA
towns,Windsor,2014,amphet,0,NA
towns,Windsor,2015,all,2,NA
towns,Windsor,2015,opioid,1,0.5
towns,Windsor,2015,fentanyl,0,0
towns,Windsor,2015,heroin,0,0
towns,Windsor,2015,cocaine,2,1
towns,Windsor,2015,amphet,0,0
towns,Windsor,2016,all,6,NA
towns,Windsor,2016,opioid,6,1
towns,Windsor,2016,fentanyl,5,0.833
towns,Windsor,2016,heroin,3,0.5
towns,Windsor,2016,cocaine,3,0.5
towns,Windsor,2016,amphet,0,0
towns,Windsor,2017,all,3,NA
towns,Windsor,2017,opioid,3,1
towns,Windsor,2017,fentanyl,2,0.667
towns,Windsor,2017,heroin,2,0.667
towns,Windsor,2017,cocaine,3,1
towns,Windsor,2017,amphet,1,0.333
towns,Windsor,2018,all,7,NA
towns,Windsor,2018,opioid,7,1
towns,Windsor,2018,fentanyl,5,0.714
towns,Windsor,2018,heroin,2,0.286
towns,Windsor,2018,cocaine,0,0
towns,Windsor,2018,amphet,0,0
towns,Windsor,2019,all,8,NA
towns,Windsor,2019,opioid,8,1
towns,Windsor,2019,fentanyl,7,0.875
towns,Windsor,2019,heroin,1,0.125
towns,Windsor,2019,cocaine,4,0.5
towns,Windsor,2019,amphet,1,0.125
towns,Windsor,2020,all,7,NA
towns,Windsor,2020,opioid,7,1
towns,Windsor,2020,fentanyl,6,0.857
towns,Windsor,2020,heroin,2,0.286
towns,Windsor,2020,cocaine,6,0.857
towns,Windsor,2020,amphet,0,0
